stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
702510,26528,2016,02,08,30.7,24,13.9,24,1008.1,24,994.6,24,10.0,24,6.2,24,11.1,999.9,35.1,21.9,0.0,0.0,0,0,0,0,0,0
144450,99999,2016,01,09,57.3,18,52.4,18,1010.2,18,995.1,18,15.2,18,12.6,18,17.5,999.9,60.8,52.7,0.0,0.0,0,0,0,0,0,0
223610,99999,2016,06,03,45.8,6,39.1,6,1004.4,6,1002.2,6,8.7,6,11.7,6,15.5,21.4,50.9,41.0,0.0,0.0,0,1,0,0,0,0
442870,99999,2016,07,31,78.5,8,46.4,8,1005.1,8,812.8,8,31.1,5,6.3,8,9.7,999.9,90.9,64.0,0.0,0.0,0,0,0,0,0,0
999999,00112,2016,09,21,49.4,24,44.7,24,993.5,20,982.7,24,5.9,24,12.7,24,24.1,32.1,55.9,42.1,0.0,0.0,0,1,0,0,0,0
725465,14950,2016,03,27,42.1,24,37.6,24,1016.5,22,985.5,23,10.0,24,8.8,24,14.0,19.0,50.0,37.0,0.01,0.0,0,1,0,0,0,0
723090,13754,2016,12,21,42.4,24,32.7,24,1024.6,21,1023.8,24,9.8,24,5.3,24,12.0,999.9,55.9,30.9,0.04,0.0,1,0,0,0,0,0
320760,99999,2016,01,10,-3.3,8,-12.8,8,1011.5,8,1010.3,8,12.4,8,4.4,8,7.8,999.9,8.8,-15.0,0.0,18.9,0,0,0,0,0,0
569690,99999,2016,01,15,63.2,7,57.4,7,1011.4,7,938.6,7,6.6,7,3.4,4,3.9,999.9,80.2,54.7,0.0,0.0,1,0,0,0,0,0
314180,99999,2016,12,18,9.3,8,-12.1,8,1014.8,8,988.4,8,31.1,8,3.4,8,5.8,999.9,15.8,4.3,0.0,2.4,0,0,0,0,0,0
231120,99999,2016,07,24,56.2,8,48.7,8,1020.9,8,1020.1,8,12.4,8,6.1,8,9.7,999.9,60.1,51.6,0.0,0.0,0,0,0,0,0,0
386470,99999,2016,12,26,42.3,8,33.4,8,1018.6,8,1014.3,8,8.5,8,8.0,8,13.6,999.9,52.2,34.0,0.0,0.0,0,0,0,0,0,0
477420,99999,2016,04,06,59.9,24,50.7,24,1014.6,24,1014.1,24,8.9,24,3.7,24,7.0,999.9,65.8,44.1,0.0,0.0,0,1,0,0,0,0
607640,99999,2016,08,11,85.8,8,63.8,8,1015.2,8,1010.3,8,3.7,5,13.3,8,21.0,999.9,93.7,78.8,0.0,0.0,0,0,0,0,0,0
267630,99999,2016,02,10,35.4,7,33.3,7,1006.2,7,983.3,7,3.2,7,14.2,7,15.5,999.9,37.4,34.0,0.02,0.0,0,0,0,0,0,0
710563,99999,2016,10,31,31.0,24,30.5,23,1006.2,24,927.5,6,4.7,24,3.9,24,8.9,999.9,36.9,27.3,0.0,0.0,1,0,1,0,0,0
787070,99999,2016,12,11,72.8,9,68.0,9,1017.6,5,941.6,5,6.2,9,4.3,9,6.0,999.9,78.8,62.2,0.0,0.0,0,0,0,0,0,0
575840,99999,2016,05,22,66.4,7,63.2,7,1014.4,7,1008.0,7,5.1,7,4.7,7,7.8,999.9,68.2,64.8,0.0,0.0,0,0,0,0,0,0
823980,99999,2016,03,21,83.5,24,76.1,24,1013.3,8,1009.3,8,8.3,24,7.3,24,13.0,999.9,87.8,80.1,0.01,0.0,0,0,0,0,0,0
434130,99999,2016,10,02,82.0,6,75.3,6,1009.0,6,1008.6,6,12.4,6,11.5,6,15.0,999.9,84.7,79.0,0.0,0.0,0,0,0,0,0,0
134610,99999,2016,08,16,74.4,20,65.1,20,1015.0,20,1014.3,20,12.1,20,5.6,20,7.8,999.9,82.8,64.2,0.0,0.0,0,0,0,0,0,0
133840,99999,2016,03,27,43.6,9,37.5,9,1018.1,9,1002.8,9,11.0,9,1.5,4,1.9,999.9,52.7,34.9,0.0,0.0,0,0,0,0,0,0
483790,99999,2016,04,09,92.5,9,70.6,9,1006.4,8,993.5,8,4.7,9,1.8,9,7.0,999.9,107.2,77.0,0.0,0.0,0,0,0,0,0,0
474330,99999,2016,09,05,73.3,24,68.1,24,1010.9,24,989.4,24,11.9,24,8.3,24,13.0,999.9,80.6,64.8,0.0,0.0,0,1,0,0,0,0
225460,99999,2016,10,02,47.3,8,40.1,8,1010.0,8,1009.0,8,12.4,8,4.9,8,7.8,999.9,54.0,42.3,0.0,0.0,0,0,0,0,0,0
719430,99999,2016,04,04,39.5,24,28.6,24,1013.2,24,930.6,7,14.2,24,6.5,24,13.0,999.9,53.6,33.8,0.0,0.0,0,1,1,0,0,0
153370,99999,2016,07,16,77.1,24,63.5,24,1010.5,24,991.2,24,6.2,15,12.0,24,21.4,25.3,90.1,66.4,0.0,0.0,0,0,0,0,0,0
153730,99999,2016,07,02,75.0,24,61.8,24,1014.8,24,978.5,24,9.6,24,4.5,24,7.8,17.5,88.9,64.8,0.0,0.0,0,0,0,0,0,0
062010,99999,2016,09,15,66.6,24,63.4,24,1011.6,9,1007.2,9,6.2,24,17.3,24,24.1,999.9,69.8,65.7,0.0,0.0,0,0,0,0,0,0
408270,99999,2016,08,14,86.5,8,16.0,8,999.2,8,876.0,8,11.3,8,9.7,8,13.6,999.9,96.4,76.8,0.0,0.0,0,0,0,0,0,0
722931,93107,2016,08,27,68.3,24,55.9,24,1014.3,23,997.5,24,10.0,24,4.2,24,11.1,15.9,78.1,63.0,0.0,0.0,0,0,0,0,0,0
727570,14916,2016,09,09,59.7,24,53.3,24,1010.5,24,980.4,23,10.0,24,6.7,24,14.0,999.9,69.1,51.1,0.02,0.0,0,0,0,0,0,0
535640,99999,2016,08,20,70.9,8,67.1,8,1009.0,8,895.6,4,7.9,8,3.9,8,7.8,999.9,78.3,66.0,0.0,0.0,0,1,0,0,0,0
722725,23078,2016,07,17,87.2,24,48.4,24,1008.8,24,868.8,24,10.0,24,8.8,23,15.9,24.1,102.0,73.9,0.0,0.0,0,1,0,0,0,0
407380,99999,2016,05,31,76.5,24,64.7,24,1010.2,7,1010.0,7,6.0,23,11.1,22,26.0,999.9,87.8,67.6,0.0,0.0,0,0,0,0,0,0
718150,99999,2016,10,27,36.1,24,26.8,24,1028.5,24,1025.3,24,15.0,24,6.5,24,11.1,15.9,40.1,30.2,0.0,0.0,0,0,0,0,0,0
131680,99999,2016,10,14,50.0,8,43.7,8,1021.5,8,1010.8,8,12.4,8,8.3,8,13.6,999.9,60.8,39.7,0.0,0.0,0,0,0,0,0,0
066720,99999,2016,03,11,38.4,24,29.9,24,1021.9,24,968.3,24,7.5,8,4.0,24,10.7,999.9,47.1,25.9,0.0,0.0,0,0,0,0,0,0
151170,99999,2016,09,04,69.0,24,54.8,24,1017.0,24,997.8,24,26.4,20,4.8,24,5.8,9.7,84.2,53.4,0.0,0.0,0,0,0,0,0,0
173020,99999,2016,05,24,69.8,24,53.3,24,1011.6,24,1006.1,24,12.4,24,3.8,24,8.9,15.9,76.1,64.4,0.0,0.0,0,0,0,0,0,0
031620,99999,2016,05,23,48.4,24,43.3,21,1019.3,24,990.6,24,19.9,24,3.1,24,8.0,999.9,60.6,31.8,0.11,0.0,1,1,0,0,0,0
722190,13874,2016,02,24,55.7,24,49.6,24,1002.5,18,964.9,24,7.1,24,14.5,24,22.0,35.0,64.9,44.1,1.46,0.0,0,1,0,0,0,0
967370,99999,2016,01,25,79.0,8,75.7,8,1010.8,8,1007.8,8,3.1,8,0.6,8,5.1,999.9,89.6,75.2,0.99,0.0,0,1,0,0,0,0
030620,99999,2016,09,10,55.0,24,45.3,24,1004.7,24,1004.2,24,21.0,24,9.0,24,16.9,29.9,64.4,45.1,0.04,0.0,0,0,0,0,0,0
973000,99999,2016,02,27,82.7,8,77.1,8,1012.2,8,1008.5,8,5.9,8,3.4,8,9.9,999.9,87.4,77.2,0.0,0.0,0,0,0,0,0,0
383340,99999,2016,05,08,70.7,8,54.7,8,1009.5,8,920.6,8,8.5,8,3.6,6,5.8,999.9,84.0,56.7,0.0,0.0,0,1,0,0,0,0
725957,24215,2016,05,13,64.5,24,43.3,24,1016.1,22,893.6,24,10.0,24,0.4,24,2.9,999.9,82.0,39.9,0.0,0.0,0,0,0,0,0,0
288670,99999,2016,11,19,-16.1,8,-23.6,8,1059.7,8,1028.5,8,12.4,4,11.7,8,13.6,999.9,-11.4,-20.6,0.0,0.8,0,0,0,0,0,0
787013,99999,2016,05,27,83.0,13,69.2,13,1009.5,5,923.1,5,6.2,13,1.2,13,6.0,999.9,92.3,66.9,0.0,0.0,0,0,0,0,0,0
764990,99999,2016,06,08,85.7,6,71.3,6,1010.2,6,1007.9,6,4.7,6,3.4,4,5.8,999.9,101.3,68.2,0.0,0.0,1,0,0,0,0,0
723556,93953,2016,09,15,72.1,24,70.0,24,1017.7,18,996.3,23,8.2,24,3.2,24,18.1,28.0,82.0,66.0,0.28,0.0,1,1,0,0,1,0
976000,99999,2016,05,30,84.5,7,77.9,7,1010.7,7,1010.3,7,6.2,7,2.1,7,5.1,999.9,89.6,78.4,0.0,0.0,0,0,0,0,0,0
063480,99999,2016,04,23,43.2,24,35.2,24,1016.5,24,1016.4,24,26.5,24,8.6,24,17.5,23.3,49.8,36.3,0.0,0.0,0,1,0,0,0,0
726452,04826,2016,06,13,61.0,24,49.1,24,1017.4,20,980.8,23,9.5,24,5.1,24,13.0,22.0,69.1,51.8,0.01,0.0,0,1,0,0,1,0
484200,99999,2016,12,28,77.5,8,63.9,8,1013.0,8,1012.5,8,6.2,8,7.1,8,13.0,999.9,85.3,72.3,0.0,0.0,0,0,0,0,0,0
411670,99999,2016,04,17,77.6,16,62.0,16,1013.1,16,1012.8,16,11.8,16,10.7,16,15.0,999.9,83.7,73.2,0.0,0.0,0,0,0,0,0,0
150730,99999,2016,02,01,36.0,24,28.9,24,1017.2,24,969.3,24,9.9,10,2.5,24,3.9,13.6,44.8,28.8,0.0,0.0,0,0,0,0,0,0
723417,93988,2016,10,28,67.5,24,57.3,24,1022.5,21,1014.9,23,8.1,24,1.9,24,8.0,999.9,84.0,53.1,0.0,0.0,1,0,0,0,0,0
407824,99999,2016,01,11,36.6,24,22.1,24,1026.1,8,823.5,8,9.3,8,1.4,17,8.0,999.9,54.3,23.0,0.0,0.0,0,0,0,0,0,0
373080,99999,2016,04,26,65.5,7,44.7,7,1009.2,7,947.4,7,31.1,4,7.8,5,11.7,999.9,78.1,50.9,0.0,0.0,0,1,0,0,0,0
222920,99999,2016,01,02,18.8,8,17.3,8,1040.4,8,1039.9,8,6.0,7,8.0,8,15.5,999.9,22.5,9.5,0.0,7.1,0,0,1,0,0,0
700860,27401,2016,04,10,19.0,24,15.8,24,1015.5,18,1015.5,24,5.3,24,27.6,24,39.0,45.1,21.2,16.0,0.0,0.0,1,0,1,0,0,0
039560,99999,2016,10,18,49.4,24,41.4,24,1022.4,24,1014.7,24,20.2,24,8.4,24,13.6,999.9,54.9,44.6,0.0,0.0,0,0,0,0,0,0
575540,99999,2016,03,10,41.0,7,32.4,7,1033.0,7,992.8,7,3.1,4,2.2,7,3.9,999.9,46.8,34.7,0.0,0.0,0,0,0,0,0,0
724096,14706,2016,03,20,36.9,24,28.6,24,1018.0,20,1012.7,24,9.2,24,8.8,24,15.9,21.0,42.6,32.0,0.06,0.0,0,1,1,0,0,0
971920,99999,2016,11,20,84.0,8,76.1,8,1009.7,8,1003.3,8,5.5,8,2.5,8,5.1,999.9,91.0,78.1,0.0,0.0,0,1,0,0,0,0
727923,94225,2016,11,22,47.3,24,45.6,24,1014.1,21,1012.9,24,7.0,24,9.4,24,14.0,999.9,53.1,45.0,0.05,0.0,0,1,0,0,0,0
655940,99999,2016,02,05,82.6,21,76.8,21,1011.8,8,1008.2,8,3.6,21,7.4,21,14.0,999.9,88.9,76.3,0.0,0.0,0,0,0,0,0,0
171000,99999,2016,06,03,79.5,13,42.4,13,1005.1,13,911.8,13,12.4,13,2.3,13,5.1,11.1,84.6,57.6,0.0,0.0,0,0,0,0,0,0
296120,99999,2016,02,23,10.9,8,4.7,8,1035.4,8,1019.4,8,11.7,8,5.1,8,5.8,999.9,18.9,2.7,0.0,13.4,0,0,0,0,0,0
725510,14939,2016,02,07,37.9,24,25.7,24,1017.2,24,973.5,24,10.0,24,12.0,24,22.0,28.9,44.1,19.2,0.0,3.1,0,0,0,0,0,0
170690,99999,2016,08,31,77.1,16,69.5,16,1016.7,16,1013.2,16,12.4,16,3.7,16,8.0,20.0,85.5,66.4,0.26,0.0,0,1,0,0,0,0
267630,99999,2016,03,10,41.5,7,38.6,7,1023.1,6,1000.2,6,4.9,7,3.6,7,5.8,999.9,48.2,37.2,0.0,0.0,0,0,0,0,0,0
290590,99999,2016,05,17,34.1,8,15.6,8,1014.3,8,1001.5,8,12.4,5,3.9,5,5.8,999.9,42.6,26.6,0.0,0.0,0,0,0,0,0,0
284280,99999,2016,12,16,-12.0,8,-17.9,8,1025.0,8,1004.4,8,3.9,8,2.8,7,3.9,999.9,-8.1,-21.5,0.03,13.8,0,0,1,0,0,0
269410,99999,2016,12,15,21.1,7,17.1,7,1030.5,7,1005.4,7,5.9,7,6.6,5,9.7,999.9,31.1,9.1,0.01,2.0,0,0,0,0,0,0
250440,99999,2016,11,06,24.7,8,19.7,8,1019.8,8,1019.2,8,10.4,8,8.5,8,11.7,999.9,28.2,18.1,0.02,10.2,0,0,1,0,0,0
724776,93075,2016,07,05,84.4,24,39.4,24,1008.0,24,858.5,24,9.7,24,6.9,23,20.0,24.1,99.0,62.1,0.0,0.0,0,0,0,0,0,0
343570,99999,2016,01,29,34.9,8,29.2,8,1011.3,8,995.7,8,9.9,8,6.8,8,9.7,19.4,39.4,24.1,0.0,0.0,0,1,1,0,0,0
723530,13967,2016,10,06,77.8,24,69.2,24,1010.0,22,965.0,24,10.0,24,12.9,24,19.0,25.1,89.1,66.0,0.0,0.0,0,1,0,0,1,0
999999,00122,2016,12,31,29.4,18,18.3,18,1015.0,18,973.6,18,10.0,18,6.6,18,13.0,19.0,41.0,24.1,0.0,0.0,0,0,0,0,0,0
725780,24156,2016,12,14,22.5,24,19.2,24,1024.9,17,865.9,24,6.9,24,4.0,24,8.9,999.9,32.0,16.0,0.0,0.0,0,0,1,0,0,0
310260,99999,2016,09,28,28.6,8,27.5,8,1011.1,8,986.4,8,6.7,8,2.7,8,3.9,999.9,32.2,23.2,0.16,0.0,0,0,1,0,0,0
387990,99999,2016,08,22,87.8,8,38.9,8,1009.5,8,988.3,8,6.2,8,6.1,8,9.7,999.9,103.1,70.2,0.0,0.0,0,0,0,0,0,0
582030,99999,2016,03,15,46.6,8,39.1,8,1018.5,8,1014.3,8,1.6,8,4.6,8,9.7,999.9,54.3,36.3,0.0,0.0,0,0,0,0,0,0
135830,99999,2016,04,19,71.3,8,34.6,8,1011.0,8,945.1,8,12.4,8,4.5,6,13.6,999.9,88.2,51.8,0.0,0.0,0,0,0,0,0,0
304050,99999,2016,08,20,61.0,8,51.5,8,1012.1,8,963.5,8,12.4,5,3.1,7,5.8,999.9,71.2,52.0,0.0,0.0,0,1,0,0,0,0
125000,99999,2016,07,08,61.5,6,46.5,6,1018.1,6,977.6,6,22.8,6,3.2,6,5.8,999.9,76.8,43.9,0.0,0.0,0,1,0,0,0,0
607400,99999,2016,10,18,73.6,6,67.0,6,1021.4,6,1020.4,6,4.2,6,4.0,6,11.1,999.9,81.3,66.2,0.0,0.0,0,0,0,0,0,0
076300,99999,2016,03,20,51.3,24,46.3,22,1014.1,5,996.1,5,8.9,22,8.7,24,14.0,999.9,60.8,39.2,0.01,0.0,0,1,0,0,0,0
356990,99999,2016,05,13,61.0,8,23.5,8,1017.0,8,945.7,8,12.4,5,10.4,8,25.3,999.9,72.1,51.6,0.0,0.0,0,0,0,0,0,0
783490,99999,2016,01,16,73.0,5,71.0,5,1013.7,5,1002.6,5,3.0,5,1.9,4,1.9,999.9,83.5,67.8,0.0,0.0,1,0,0,0,0,0
484270,99999,2016,01,30,81.7,8,72.2,8,1010.9,8,1010.1,8,4.7,8,0.0,8,999.9,999.9,93.6,70.7,0.0,0.0,0,0,0,0,0,0
272960,99999,2016,03,28,33.4,8,27.9,8,1014.3,8,992.2,8,6.6,8,6.3,8,9.7,999.9,36.1,30.7,0.12,27.2,0,1,1,0,0,0
725290,14768,2016,10,04,59.2,24,54.8,24,1024.2,14,1003.6,24,8.1,24,3.5,24,11.1,999.9,69.1,48.9,0.01,0.0,1,0,0,0,0,0
536980,99999,2016,06,16,86.8,7,51.2,7,997.8,7,986.1,7,16.9,7,5.0,7,7.8,999.9,96.3,73.9,0.0,0.0,0,0,0,0,0,0
144470,99999,2016,11,30,49.6,11,25.9,11,1027.9,11,1024.8,11,31.9,11,7.8,11,11.7,999.9,54.3,39.0,0.0,0.0,0,0,0,0,0,0
727680,94008,2016,12,13,2.7,24,-5.3,24,1023.2,24,935.7,24,10.0,24,12.7,24,27.0,35.9,14.0,-11.9,0.01,5.1,0,0,0,0,0,0
155250,99999,2016,08,11,75.5,8,59.6,8,1011.4,8,986.5,8,12.8,8,6.6,8,9.7,999.9,88.9,61.3,0.0,0.0,0,1,0,0,1,0
947460,99999,2016,04,03,57.9,16,57.4,6,1023.9,16,945.3,16,1.6,5,6.8,16,12.0,999.9,64.9,54.7,0.0,0.0,0,0,0,0,0,0
434180,99999,2016,02,21,82.3,10,76.2,10,1012.2,10,1008.4,10,12.4,10,1.8,10,2.9,999.9,89.8,74.8,0.0,0.0,0,0,0,0,0,0
726650,94023,2016,07,16,71.0,24,52.2,24,1008.1,19,863.7,24,10.0,24,10.1,23,26.0,35.9,87.8,54.0,0.0,0.0,0,1,0,0,1,0
431050,99999,2016,08,23,84.0,8,80.1,8,1004.0,8,1003.4,8,3.9,8,2.8,8,6.0,999.9,90.3,80.6,0.0,0.0,0,0,0,0,0,0
722106,12835,2016,01,30,57.2,24,45.8,24,1021.1,24,1020.3,24,9.8,24,2.2,24,6.0,999.9,70.0,48.0,0.0,0.0,0,0,0,0,0,0
544230,99999,2016,05,26,65.7,8,38.7,8,1010.3,8,961.3,4,18.3,8,3.6,7,5.8,999.9,78.6,48.9,0.0,0.0,0,0,0,0,0,0
317700,99999,2016,02,28,2.3,8,-9.2,8,1027.5,8,1024.6,8,31.1,8,3.9,7,3.9,999.9,15.8,-11.6,0.0,13.0,0,0,0,0,0,0
408830,99999,2016,07,03,92.7,19,84.0,19,993.2,8,991.0,8,2.7,19,6.3,19,8.0,999.9,97.5,87.8,0.0,0.0,0,0,0,0,0,0
221400,99999,2016,04,19,35.0,8,34.5,8,1000.0,8,998.5,8,12.6,7,6.9,7,11.7,999.9,36.5,34.0,0.13,0.0,0,1,0,0,0,0
484020,99999,2016,09,30,82.8,8,77.2,8,1007.6,8,1005.7,8,6.0,8,1.1,8,4.1,999.9,91.9,77.9,0.0,0.0,0,0,0,0,0,0
470390,99999,2016,07,28,77.2,8,72.0,8,1006.5,8,989.1,8,5.7,8,999.9,0,999.9,999.9,86.0,72.9,0.2,0.0,0,0,0,0,0,0
722345,03866,2016,11,28,61.0,24,44.3,24,1011.9,23,998.8,23,10.0,24,8.1,24,18.1,33.0,77.0,48.0,0.0,0.0,0,1,0,0,0,0
702650,26407,2016,04,19,39.4,24,29.3,24,1016.3,20,995.1,24,9.9,24,4.1,24,15.0,20.0,56.1,24.3,0.01,0.0,0,1,0,0,0,0
136010,99999,2016,05,24,64.7,8,46.5,8,1011.6,8,999.8,8,7.0,8,3.9,8,9.9,999.9,71.6,58.3,0.02,0.0,0,1,0,0,0,0
152700,99999,2016,08,07,73.2,24,64.7,23,1020.2,24,1005.6,24,6.0,15,4.5,24,9.7,13.6,82.8,65.7,0.0,0.0,0,0,0,0,0,0
725317,53802,2016,12,21,29.5,24,19.7,24,1022.2,24,995.0,23,9.8,24,6.3,24,13.0,20.0,42.1,19.0,0.0,0.0,0,0,0,0,0,0
724294,53844,2016,06,17,73.8,24,62.2,24,1011.6,19,980.7,24,9.5,24,8.1,24,11.1,18.1,86.0,66.0,0.01,0.0,0,0,0,0,0,0
478310,99999,2016,02,27,50.4,24,42.0,24,1025.9,24,1022.1,24,7.9,24,5.5,24,8.0,999.9,59.7,36.7,0.0,0.0,0,0,0,0,0,0
261340,99999,2016,08,07,61.7,24,57.6,21,1013.3,24,1006.9,24,15.5,24,2.5,24,5.4,12.0,70.2,54.1,0.18,0.0,1,1,0,0,0,0
024410,99999,2016,04,04,37.8,24,32.6,24,1013.7,24,989.5,24,18.4,24,3.4,19,5.8,999.9,43.0,35.2,0.0,0.0,0,1,0,0,0,0
912850,21504,2016,07,06,76.0,24,69.9,24,1017.9,18,1016.7,20,8.9,24,5.0,24,9.9,999.9,82.0,69.8,0.14,0.0,0,1,0,0,0,0
722615,22001,2016,04,11,75.4,24,62.0,24,1010.8,16,972.7,24,9.6,24,7.3,24,22.9,33.0,91.4,66.9,0.2,0.0,0,1,0,0,1,0
082610,99999,2016,07,08,82.2,24,56.6,24,1017.7,24,974.0,24,12.0,24,3.5,24,6.0,999.9,96.6,66.7,0.06,0.0,0,0,0,0,0,0
260460,99999,2016,11,01,30.8,24,28.6,24,1018.8,24,1009.4,24,8.5,24,4.5,24,8.7,13.2,33.1,28.6,0.03,0.0,1,0,1,0,0,0
259130,99999,2016,07,04,55.6,24,47.7,24,1011.9,6,997.8,6,5.7,24,7.9,24,15.5,999.9,68.0,44.6,0.0,0.0,1,1,0,0,0,0
911905,22524,2016,03,28,69.0,24,63.7,24,1015.3,17,969.8,20,10.0,24,7.2,24,15.0,18.1,77.0,60.1,0.0,0.0,0,1,0,0,0,0
701719,00490,2016,12,15,10.6,24,5.2,24,1029.9,14,1017.3,24,7.4,24,18.4,24,22.9,29.9,14.0,1.0,0.0,0.0,0,0,1,0,0,0
010460,99999,2016,04,09,38.8,24,33.9,24,1006.1,20,1005.3,20,6.4,4,4.3,23,11.7,999.9,41.0,36.3,0.0,0.0,0,1,0,0,0,0
478000,99999,2016,01,04,51.3,24,37.4,24,1021.6,24,1021.1,24,5.5,24,3.4,24,9.9,999.9,59.9,46.8,0.0,0.0,0,0,0,0,0,0
999999,00122,2016,04,21,60.7,24,37.9,24,1017.5,24,977.5,24,10.0,24,2.5,24,8.0,999.9,71.6,52.0,0.0,0.0,0,1,0,0,0,0
235520,99999,2016,12,19,-46.6,8,-51.7,8,1017.4,8,1013.4,8,1.0,8,1.9,7,1.9,999.9,-44.5,-49.0,0.01,10.6,0,0,1,0,0,0
279280,99999,2016,07,02,72.6,8,59.3,8,1017.3,8,998.0,8,5.3,8,3.2,6,5.8,999.9,83.5,58.5,0.0,0.0,0,0,0,0,0,0
612850,99999,2016,05,01,98.6,8,65.3,8,1005.6,8,991.2,8,6.2,8,3.5,8,8.0,999.9,110.5,88.3,0.04,0.0,0,0,0,0,0,0
766540,99999,2016,06,09,83.0,6,72.5,6,1012.6,6,1012.2,6,3.7,6,5.4,5,7.8,999.9,89.1,76.3,0.0,0.0,0,0,0,0,0,0
229810,99999,2016,09,12,44.9,4,43.8,4,1007.5,4,995.5,4,4.3,4,2.9,4,3.9,999.9,53.6,37.0,0.08,0.0,0,1,0,0,0,0
582380,99999,2016,08,12,89.4,24,78.5,24,1005.2,8,1001.2,4,6.6,14,8.2,24,11.7,999.9,96.8,79.9,0.0,0.0,0,0,0,0,0,0
272960,99999,2016,04,29,46.4,8,24.9,8,1032.9,8,1011.0,8,13.6,8,6.1,7,9.7,15.5,55.4,35.6,0.0,0.0,0,0,0,0,0,0
718050,99999,2016,10,31,46.2,24,41.2,24,1007.6,24,1006.8,24,18.9,24,9.8,24,18.1,999.9,50.7,42.8,0.06,0.0,0,1,0,0,0,0
946590,99999,2016,06,17,56.4,24,53.0,24,1015.3,9,995.1,9,7.9,18,6.6,24,9.9,999.9,62.6,51.4,0.0,0.0,0,0,0,0,0,0
478150,99999,2016,10,25,70.0,24,63.7,24,1014.5,24,1012.9,24,16.0,7,3.6,24,7.0,999.9,76.6,55.8,0.0,0.0,0,0,0,0,0,0
948120,99999,2016,07,08,52.3,4,43.9,4,1023.1,4,1022.6,4,12.4,4,5.5,4,7.0,999.9,57.2,47.5,0.02,0.0,0,0,0,0,0,0
569590,99999,2016,10,10,79.7,7,72.4,7,1007.4,7,942.6,7,9.2,7,999.9,0,999.9,999.9,91.0,73.2,0.0,0.0,0,0,0,0,0,0
118010,99999,2016,12,16,33.1,17,27.0,17,1039.3,9,1012.4,9,5.8,17,5.2,16,9.7,999.9,35.8,30.2,0.0,0.0,0,0,0,0,0,0
582650,99999,2016,12,17,46.6,8,39.2,8,1028.4,8,1027.8,8,3.2,4,4.9,8,7.8,999.9,53.1,32.0,0.0,0.0,0,0,0,0,0,0
489440,99999,2016,02,26,58.1,4,46.6,4,1013.3,4,953.1,4,5.0,4,11.7,4,15.5,999.9,62.6,53.2,0.0,0.0,0,0,0,0,0,0
415195,99999,2016,08,05,92.4,7,72.2,7,1000.8,7,983.9,4,2.5,7,4.4,7,12.0,999.9,104.9,78.8,0.0,0.0,0,0,0,0,0,0
744910,14703,2016,07,13,77.1,24,62.9,24,1017.1,23,1007.7,24,10.0,24,9.0,24,17.1,22.9,90.7,50.4,0.0,0.0,0,0,0,0,0,0
315940,99999,2016,12,05,-18.8,8,-28.1,8,1024.2,8,1005.1,8,26.4,8,1.9,6,3.9,999.9,-0.4,-31.4,0.0,9.4,0,0,0,0,0,0
783280,99999,2016,02,04,73.9,5,71.1,5,1017.0,5,1016.5,5,6.7,5,7.4,5,9.7,999.9,81.5,71.2,0.0,0.0,0,0,0,0,0,0
172650,99999,2016,12,17,35.6,16,15.5,16,1031.1,5,949.0,5,11.4,12,5.1,16,11.1,13.0,42.1,29.1,0.0,0.0,0,0,0,0,0,0
028890,99999,2016,10,10,32.6,24,32.0,24,1039.6,24,1011.0,24,20.2,24,3.3,24,4.9,10.3,37.4,27.1,0.0,0.0,1,0,0,0,0,0
478900,99999,2016,12,08,48.3,24,37.8,24,1017.8,24,1017.2,24,10.0,24,3.0,24,5.1,999.9,56.7,42.6,0.0,0.0,0,1,0,0,0,0
723445,93993,2016,06,15,82.3,24,76.0,24,1011.0,23,967.6,23,9.9,24,6.1,24,9.9,14.0,91.9,75.0,0.0,0.0,0,0,0,0,0,0
723143,03720,2016,06,27,76.7,20,63.8,20,1020.3,20,1002.3,20,9.9,20,3.3,20,8.0,999.9,89.1,62.1,0.0,0.0,0,0,0,0,0,0
726355,94871,2016,04,21,59.0,24,51.1,24,1012.1,16,988.4,24,6.4,24,5.6,24,11.1,999.9,73.9,51.1,0.23,0.0,0,1,0,0,0,0
723564,53908,2016,09,12,76.1,24,57.6,24,1015.6,24,992.5,23,10.0,24,6.4,24,13.0,20.0,91.9,60.1,0.0,0.0,0,0,0,0,0,0
865750,99999,2016,05,19,51.0,12,42.9,12,1025.1,4,1018.9,4,6.0,10,2.2,12,2.9,999.9,55.4,35.6,0.0,0.0,0,0,0,0,0,0
154690,99999,2016,04,07,65.4,22,54.7,22,1010.2,22,997.6,22,5.5,10,3.6,22,7.8,9.7,79.3,53.8,0.0,0.0,0,0,0,0,0,0
727985,94276,2016,09,20,57.1,24,48.8,24,1020.9,23,1017.0,24,10.0,24,3.0,24,11.1,15.0,66.9,48.0,0.03,0.0,0,0,0,0,0,0
114870,99999,2016,05,30,62.7,24,53.4,24,1005.5,24,946.2,24,34.0,24,5.2,24,9.7,999.9,70.0,56.7,0.0,0.0,0,0,0,0,0,0
379250,99999,2016,09,12,71.3,8,65.8,7,1016.6,8,1019.4,8,9.3,8,999.9,0,999.9,999.9,75.6,67.6,0.08,0.0,0,1,0,0,1,0
